token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
her,"[0.1154188204091042, 0.1410216083750128, 0.0976979348342865, 0.0599326941301114, 0.0607012426189612, 0.0123254274949431, 0.0388350884895771, 0.1579278880963102, 0.1863236599601805, 0.1252914075739681, 0.0613835796248167, 0.2330040887900395, 0.0358351492322981, 0.0523909659241326, 0.0914476117468439, 0.1336816208204254, 0.1331206450704485, 0.0856484295800328, 0.0586398449377156, 0.0310889012180268, 0.0490663114615017, 0.0422838744707405, 0.128141120323562, 0.0882780186366289, 0.0853423811495304, 0.0858162294607609, 0.0664460996631532, 0.0517909191548824, 0.0120217138901352, 0.0486352430889382, 0.050926963915117, 0.0707392593612894, 0.0725141503789927, 0.0550569339102366, 0.0693565881811082, 0.0806233326438814, 0.0710214268765412, 0.0977589563699439, 0.0442368481308221, 0.1217168100120034, 0.11493213288486, 0.0544926312286406, 0.0461099104504683, 0.0723681739982566, 0.0430510931182652, 0.255356200505048, 0.2652038815431297, 0.2475778236985206]","[0.09424373741983, 0.0756690244439437, -0.0058676555646469, 0.0349216315048845, 0.0349216315048845, 0.0319600804619625, 0.0319600804619625, 0.0622379233763332, 0.0301006745822696, 0.0267276091205729, 0.0466766983432286, 0.2029528889328333, 0.0457611228909696, 0.0358772428759637, 0.0725856057379396, 0.0725856057379396, 0.0843894638924291, 0.0220478947843264, -0.0033240724050185, 0.0330481845780712, 0.0330481845780712, 0.0085304248699841, 0.0557075744874544, -0.0240046659592344, 0.0259682075419087, 0.0402689529226743, -0.0100887825828692, 0.0291839496246077, -0.0037511326469726, 0.0212946540478493, 0.0225274798147828, -0.0162184946499884, 0.0237956411690266, 0.0237956411690266, 0.0110330272139087, 0.0227416790661065, 0.0094179867622811, 0.0803784519604834, -0.0562124377286227, 0.032692353531784, 0.0530774069284042, -0.0223881832763997, -0.0013112973019869, -0.0013112973019869, 0.0149862840838149, 0.1219729292984328, 0.0676954919204216, 0.0941614823481297]",0.8220274436503555,0.6797216483027837,0.17717509590320002
herd,[0.1565493779780808],[0.0572560089180116],1.0,,0.0
here,"[0.0318264963570982, 0.0357760253828018, -0.0101802310091443, 0.0319117079488933, 0.0229987013153731, 0.0724198393290862]","[0.0326549364500043, 0.0417040845779871, 0.0281597160228619, -0.0297627778152971, 0.0158067034584594, 0.0617173603823104]",0.6916438655694929,0.3669059935899666,0.35011181469850816
hers,"[0.050735141383484, 0.1594240085687488]","[0.0043485852099309, 0.1612775330726036]",0.9607372619147476,1.0,0.23774382874237382
herself,"[0.1144878722261637, 0.1875136005692184, 0.085149330960121, -0.0242550650291377]","[0.0467210104713784, 0.0117315899464502, 0.0086665278158448, -0.029132102969343]",0.6665816655466907,0.6784280427162463,0.15761459136195166
hershey,[-0.0183733031444717],[0.0034220084222947],-1.0,,0.0
hideous,[-0.0548171454574912],[-0.0754271651800048],1.0,,0.0
high,"[-0.0394161283038556, 0.00894334964687, 0.0463545536622405]","[-0.0531713735447833, 0.0198365829688427, 0.0139755534066602]",0.812639564636596,0.8666538978273673,0.11446760582226617
higher,"[-0.0328150771238142, -0.0172109322738833]","[0.0047265545450412, 0.0047265545450412]",-0.9546373052544781,,0.464501404022459
highest,[0.0720195667818188],[0.0827726079543892],1.0,,0.0
highly,[-0.0468396206269972],[-0.0662199921943007],1.0,,0.0
hijab,[0.0394017075595911],[-0.0186370845620745],-1.0,,0.0
him,"[0.1028279430465772, 0.0501690683013293, 0.0527104618959128, 0.1651121841277927, 0.0893863039091229, 0.2443446789402514, 0.0908079507644288, -0.0548587813973426, 0.1017897589481435, 0.122132773627527, 0.0801579342223703, 0.1819408945739269, 0.1280722469091415]","[-0.0512466091981807, -0.0439432838309153, 0.0462712861559537, 0.0618586096034025, 0.0386146482337626, 0.0802626473423588, 0.0659357917211081, 0.0615731911879248, 0.0611079386968897, 0.0127231778904677, 0.0721083413026672, -0.0198498164824632, -0.0107861958146266]",0.45941870927087314,0.009474263326365143,0.32242842968019114
himself,"[0.0545911935623735, 0.0516768085653893, 0.2002363484352827, 0.062123411335051, 0.1081893416121602, 0.0598279475234448, 0.2087847660295665, 0.1389148687012493, 0.0392113171692471, 0.1611842373386025, 0.0679677664302289, -0.0141997623723, -0.0515943670179694]","[-0.0002857128418153, -0.0137915233674735, 0.1126894724833511, -0.01760501349061, 0.0300379481580974, -0.0248967383523056, -0.0210360767361114, -0.0228296467006996, -0.0082308772240983, 0.0446857444533084, -0.0511921688745434, 0.0737913737532359, 0.0784144227333505]",0.18363928321564432,-0.038715700539902795,0.3728824243245722
hindu,"[0.250334158539772, 0.1243591997772455, 0.1351264516124501, 0.0803787624463439, 0.0886118210619315, 0.0725968535989523, 0.0873295954370405, 0.1243591997772455, -0.0148656978271901, 0.109149458585307]","[0.0689175337684492, 0.111604648740236, 0.0188988134914708, 0.1117590573263146, -0.0173400366810912, 0.0159242845888356, 0.0605205717866033, 0.0327317415042342, 0.0159749889111877, -0.014354787460817]",0.6773914558314439,0.25495845066725253,0.3410981184837922
hips,[0.0336154042743146],[0.0300545374926054],1.0,,0.0
hire,[0.1328611959470436],[0.0019130188191182],1.0,,0.0
hired,"[0.0786408423446118, 0.1905816446524113, 0.1942958787112729]","[0.0563124392049812, 0.0374005307688894, 0.0208844426122877]",0.7789832806514083,-0.8976816112248887,0.259390460765615
his,"[0.1234250308771152, 0.0186967974295839, 0.0309363291598856, 0.0254524714546278, 0.0297075732669327, 0.0243659346291678, 0.0417883725458523, 0.0640696184709668, 0.0209183180704712, 0.15032741901814, 0.0072406028630211, 0.0372490272857248, 0.1093109274515882, 0.0903401367831975, 0.0721367166843265, 0.1408180027501657, 0.0265759185422211, 0.0500096371397376, 0.0356001928448677, 0.0700125459115952, 0.0688288650417234, 0.1149111877894029, 0.083368664549198, 0.1102380522061139, 0.0163129350403323, 0.0689766574651002, 0.1640596918296069, 0.0427672455552965, 0.0763171194412279, 0.0514342084643431, 0.0470607105671661, 0.0887569286569487, 0.0365073824068531, -0.04155492503196, 0.1157464536372572, 0.0950353591833845, 0.0077643062104471, 0.024992829580636, 0.02032653040078, 0.0783091030316427, 0.1052996883518062, 0.0150137163000181, 0.0855750682239886, 0.0265371514833532, 0.0656613953979103, 0.1182885153684765, 0.0325186508707702, 0.0263850131595972, 0.0106159376737196, 0.0808350779116153, 0.0525741134770214, 0.1189520162879489, 0.0482515273615717, 0.063979468512116, 0.0306029225175734, 0.0477481927373446, 0.064744148068712, 0.0674403097946196, 0.0759339994983747, 0.0889382402529008, 0.0270513523719273, 0.035365690884646, 0.1108275068982038, 0.1288972035981714, 0.130979002919048, 0.1447487550321966, 0.0654255816480144, 0.2065177103504538, 0.1110489972052164, 0.0865259937709197, 0.048187657026574, 0.2440327368676662, 0.1231684363447129, 0.0645854538306593, 0.0246649552136659, 0.1195983247598633, 0.1110816184082068, 0.0204611659282818, 0.1284361271536909, 0.0418002246879041, 0.1575062575284391, 0.1446194868767634, 0.0573968363460153]","[0.0120061727474549, 0.0006781349867255, 0.0411255236728495, 0.0520032912026264, -0.0020883050296602, -0.0020883050296602, -0.0020883050296602, 0.0306113637333075, 0.0755601885853691, 0.0755601885853691, -0.0066603386425292, -0.0303803619446183, 0.0811840077243498, 0.0428378816642498, 0.0495504578788758, 0.0450718952556271, 0.0384045602460264, -0.0255496481197631, -0.0882282274145924, 0.0369299655463647, -0.0044571970825375, 0.0112796852814775, -0.0437126021728069, 0.0189800389713957, -0.0670137652750346, 0.0793737062455346, 0.0793737062455346, 0.0089702565531502, 0.0177204067270837, -0.0172987630975114, 0.009022763565154, 0.0515371340994893, 0.1262727904249811, 0.0618741906736314, 0.1247923241284593, 0.0637582524561432, 0.0422929589250595, -0.0142040346980432, -0.0142040346980432, 0.0741599122799691, 0.0694181971596373, 0.023621756011882, 0.0086656360595623, -0.0470881818695298, 0.0516193708804289, 0.0346958516900334, 0.0975333794225266, 0.0975333794225266, 0.0067435448568445, 0.0097349765169504, 0.0594645692804553, 0.0458634427502755, 0.0866281099856564, 0.0158716212254188, 0.0076098497450116, 0.0307410339302732, 0.0070579552197634, 0.0171653009629322, 0.0054784565964123, 0.0948106211637864, 0.0116136268008943, 0.0487674614414695, 0.0487674614414695, 0.0396066684222278, 0.0971615796091186, 0.0364187489352014, 0.0029979525162681, 0.0907612006082453, 0.0605202167732892, 0.063087129596499, 0.0499951758136762, 0.0830498832813963, 0.005819249141932, 0.0450197186849639, -0.0345742376106324, 0.1026262100621721, -0.0327741447115301, 0.0284060189845773, 0.0246533650776279, 0.0046100965298216, 0.0231668370557032, 0.0215130022898812, 0.0614193859295812]",0.6482936379441586,0.3320735396583801,0.17357580550292756
hispanic,"[0.1612626430578529, 0.1547859851270914]","[0.070659059079629, -0.0418206686485108]",0.2681488713770202,1.0,0.45844070420073646
historically,[0.0678786153002874],[0.0662090002740078],1.0,,0.0
history,"[0.0334958495222963, 0.0034460793322068, -0.0229334246541839, -0.08080875268206]","[0.0253299443790751, 0.0315528599804239, -0.0047807262698625, 0.0139283017250544]",-0.015066213861197508,0.4490584450779942,0.4002771509190797
hold,"[-0.0275945534231141, 0.0334981773048639]","[-0.0480671164487936, 0.0173625658610705]",0.860216593110857,1.0,0.0
hole,"[-0.2156396064674481, -0.1002972778660478]","[-0.1401164911918015, -0.0301073519358167]",0.9750839863596219,1.0,0.0
holiday,[-0.0088739948987495],[0.0728873473235991],-1.0,,0.0
holidays,[0.0399623438715934],[-0.1457478444240886],-1.0,,0.0
holy,"[0.0239172915462404, 0.0308819318888708, 0.1919436366297304, 0.0325206080451607, 0.1419389727525413]","[0.0365733094258178, -0.0284639990854179, 0.090010785692371, 0.0943662693508051, 0.0943662693508051]",0.8251387443524415,0.5724866420423971,0.2841464209322292
home,"[-0.038944141822867, -0.0482561090029776, 0.0036476248060353, -0.0164214014075696, -0.023960811085999, -0.0249948769342154, 0.0109315203066216, -0.0247623846516944, -0.0701450819615274, 0.0518879579612985, -0.0086217246484011, 0.0379473566717933, -0.017227174132131, -0.0743463983439141, -0.0713583066826686, -0.0548047191696241]","[-0.0259002302124433, -0.0074926713578614, 0.0061475066197341, 0.0069834494897394, 0.0030385476130248, -0.0008749085285966, 0.0200145452404953, -0.0519092732263708, -0.032456170071546, 0.0016612425244373, -0.026742879105747, 0.0031882602712107, 0.0058477799974869, -0.0224879450936235, 0.0101368322720698, -0.042244687402447]",0.5597081076294368,0.43333981682978684,0.2919869776050436
homemade,[0.0889798054704442],[0.0304944600270431],1.0,,0.0
homes,"[-0.0722718832548707, -0.0627733203582465]","[-0.0114831203548695, 0.0161763830274494]",-0.09770242305491725,1.0,0.0
homewrecker,[0.3174165985547006],[0.177884161739749],1.0,,0.0
honeymoon,[-0.0270435980928596],[0.004612330297939],-1.0,,0.0
horse,[-0.0782347100321203],[-0.1768588702147115],1.0,,0.0
hospital,[-0.0550548174069263],[-0.0088152154462634],1.0,,0.0
hostel,[-0.0536770729813724],[-0.0812224126354752],1.0,,0.0
hot,"[0.0209324571915203, 0.1484271807130426]","[-0.002916357482441, 0.0800067160617098]",0.9844572854651752,1.0,0.2118312838602926
hotel,"[-0.0309541434980928, -0.0445213227358181, -0.0642312042764388, -0.0420050201937556]","[-0.0470640205586377, -0.0470640205586377, -0.0059061416383136, -0.0041835123016064]",0.6528396780842882,-0.6218252146051395,0.65450311119383
hotspot,[0.0095839902060106],[0.0290738658680339],1.0,,0.0
hours,"[-0.0174409646424464, 0.0006944509223103]","[0.0251566137248233, 0.037536621848841]",-0.5232332928543023,1.0,0.40560754429225604
house,"[-0.0176379696931689, -0.0256830572616308, 0.0472922782646492, -0.0079448862816207, -0.0173647559713572, 0.0097197331488132]","[0.0777314825837182, 0.0205854882068449, 0.0097248730059292, -0.0094454524078062, 0.0625687477664524, -0.0717114280931284]",-0.41486269139204407,-0.4110841268638028,0.5234152850673467
housemate,[0.0247352416627109],[-0.0109845400731367],-1.0,,0.0
housewife,[0.4265362963196821],[0.3564935881364012],1.0,,0.0
housing,[0.0462599992752075],[-0.064234420000898],-1.0,,0.0
how,"[-0.0103039498790167, 0.074533372069709, -0.0659571818541735, 0.0101400898856809, -0.0175250293686985, -0.0308376027969643, 0.0552443429478444, 0.0972987284185364, -0.0552814016118645, 0.015854153316468, -0.0975927452091127]","[-0.0248014471585586, -0.0496409623604108, 0.0798545298916559, -0.0612571989305459, -0.0081087423121863, -0.0105244522303334, 0.0250399110717178, -0.0368075485327446, -0.0457639753349838, -0.0052283120184665, -0.0043450560970249]",-0.3231098450502877,-0.3547265699473621,0.4279513168381016
however,[-0.1242991553153842],[-0.1047054662651556],1.0,,0.0
huge,[-0.0332306160125881],[0.0093145045405693],-1.0,,0.0
hugged,[-0.0497658360691275],[-0.0299060570670063],1.0,,0.0
human,"[0.0198224794003181, -0.1515135199297219]","[0.0161270482406493, -0.0016173248107827]",0.2280195687315736,1.0,0.0
humans,[-0.0289490157738327],[0.0207048896945179],-1.0,,0.0
humor,[0.032867282629013],[0.0151830586418996],1.0,,0.0
hungry,[0.0130542207043617],[0.1120872006536421],1.0,,0.0
husband,"[0.0293398392386734, 0.0556501641403883, 0.021379227284342, 0.106826938688755, 0.0790430494816973]","[-0.0615242470936987, 0.0221258275181515, 0.0223250960223934, -0.027744163438994, -0.0023744319960042]",-0.29348177325000807,-0.0970148500564398,0.3401795368310727
hysterics,[0.0469114100560545],[-0.04577388858881],-1.0,,0.0
i,"[-0.0293210032396018, -0.0355840076226741, -0.0312990429811179, -0.0644881618209183, -0.0538341095671057, -0.0157712690997868, -0.0003052451647818, 0.0370873881038278, -0.0616491474211216, 0.0063787900144234]","[-0.0095602999641317, -0.0095602999641317, 0.0354325568678312, 0.111652990277782, -0.030377269322108, -0.0084918667895747, 0.1233235463502057, 0.1233235463502057, -0.0555188237859586, -0.0555188237859586]",0.05940909741513992,0.3475339752596445,0.38845815151582747
ice,[-0.0921673855991684],[-0.0260645431785946],1.0,,0.0
idea,"[-0.0441727006545988, 0.0335933402529917]","[0.032243550833472, 0.0218032745899117]",-0.32028607206575904,-1.0,0.5217517198221071
ideal,[-0.0124022375093773],[-0.0140605275932399],1.0,,0.0
ideas,[0.1231025084853172],[0.2421546722388966],1.0,,0.0
identifies,[-0.0303608978283591],[-0.0467174123546151],1.0,,0.0
idiotic,[0.5481894295662642],[0.3541661926168133],1.0,,0.0
if,"[0.0244885793654248, -0.0051000383682549, 0.0108361640013754, -0.0118223058525472, -0.1025403811363503, -0.0060595984687097, -0.0003745498106582, -0.0604510694975033]","[0.0326679066805669, -0.0400346807504476, -0.0078135529198789, -0.0383950538856043, -0.0645642216258914, -0.0071813254391483, -0.016603132207615, -0.0468014989033872]",0.8481556669963557,0.8234867097925952,0.12763959275425762
illegal,[0.6228168285451829],[0.3219903588076357],1.0,,0.0
illegally,[0.5776515389443375],[0.5180768114009625],1.0,,0.0
illicit,"[0.4090336033841595, 0.6136950515210629]","[0.0716032169164092, 0.5581485512915764]",0.8959176368367555,1.0,0.23689783097060235
illustrator,[0.1405461661051958],[0.0765107722672996],1.0,,0.0
image,[-0.1340160468243993],[-0.0435249388958793],1.0,,0.0
immature,"[0.2092993213882437, 0.2290915544144809]","[0.1299483374145459, 0.117768966797209]",0.9955623513551188,-1.0,0.033351239119260336
immediate,[-0.0175789062632247],[-0.0512856424504824],1.0,,0.0
immediately,[-0.0651103620475623],[-0.0236975452873191],1.0,,0.0
immigrant,[0.169802633812651],[0.1250184062443232],1.0,,0.0
immigrants,"[0.0763215601909905, 0.166625250945799]","[0.0547844730791522, 0.2332835755205743]",0.9802921274632488,1.0,0.10133515908232663
impact,[-0.1557270034099929],[-0.1022390845714609],1.0,,0.0
impactful,[0.0389615818858146],[0.0832349331179356],1.0,,0.0
impious,[0.2855648975819349],[0.2153372796122038],1.0,,0.0
implicated,[0.150334074976854],[0.2371112720309826],1.0,,0.0
important,"[-0.0488224417204037, 0.0572112635709345, 0.0159170111292041, -0.2256480624782852]","[-0.036679006606376, 0.0194384661735707, -0.0035634900404054, -0.0325615355273845]",0.8086643922216781,0.7610232837209777,0.3354326049173665
impression,[-0.0088169302325695],[-0.0340544668098766],1.0,,0.0
in,"[0.0208972904947586, -0.00133444275707, -0.0516266913618892, -0.0285388885531574, 0.0100374780595302, 0.0244858971564099, -0.0289816591393901, 0.0308659563306719, 0.0673901381669566, 0.0025233477936126, -0.0491413410054519, -0.056895212677773, 0.0614758915471611, 0.0039950814680196, -0.0766497289296239, -0.0101026415359228, 0.0113559918099781, 0.0106596584664657, 0.0128678991895867, 0.0117147695855237, -0.0357232869137078, -0.0304889664985239, -0.0200350856175646, -0.0055188423721119, 0.035039457376115, -0.0127004366950131, 0.0006637166952714, -0.0273001324385404, -0.0097707475651986, 0.0616767092142254, 0.0489861086243763, -0.1659928943263366, -0.0151386057259514, 0.002087798085995, -0.0445317976409569, 0.0092674035113304, -0.0018182527273893, 0.0260871171485632, -0.1047397584188729, -0.0056448422838002, 0.0138752274797298, 0.0506105949461925, 0.0212475406005978, -0.017388190026395, 0.0320030453731305, -0.038419313263148, -0.0111633088672533, -0.0122710596770048, -0.0446874450426548, 0.0097866342985071, 0.034882232765085, -0.0069906799762975, -0.0038472210144391, 0.0070037427940405, -0.1019451806787401, -0.0124810121487826, 0.0701948967762291, -0.0110007294861134, -0.0294657256454229, 0.090415111859329, 0.0043472584802657, -0.0048787608102429, 0.1029894630191847, -0.0317632399965077, 0.0361083619791315, 0.0006525281351059, 0.0117379653966054, -0.0357961420668289, -0.033258403360378, 0.0108534072060137, -0.0157738112223645, -0.0261683231219649, -0.0171206340310163, 0.0555629582668188, 0.001345575088635, -0.0172838517464697, -0.043244352506008, 0.017099241958931, -0.0139597047818824, 0.0038163079880177, 0.0685165323520777, -0.0556335072033107, 0.0267616501078009, 0.0225351737608434, -0.1094535277225077, -0.0484281970420852, -0.0371494666906073, -0.0078364036162383, -0.0003918354632332, -0.0427012909203767, 0.0565317232976667, 0.0025393801479367, 0.0573499836027622, 0.0010143145482288, -0.0402460619225166, 0.0043679348527803, -0.0055039915605448, 0.0761096318456111, 0.0087001651409082, 0.0228210258646868, 0.0101737297372892, -0.0381047369446605, -0.0153734280029311, 0.0278486349270679, 0.0805633647833019, 0.0030697626061737, -0.031689359282609, -0.0030855787335895, 0.0331265979912132, 0.0861780990380793, -0.0197146162827266, 0.0108890048722969, 4.3706619180738926e-05, 0.0055943740153452, -0.0088876832160167, -0.0067443535803856, -0.1651509837247431, -0.0412934408523142, 0.0443911070469766, 0.0148879435873823, -0.0445133368484675, -0.0260588880628347, -0.0776560963131487, -0.0247821809025481, -0.013502131216228, -0.0646760402014479, 0.0624317040201276, 0.0257156897569075, -0.0876601112540811, -0.115333869238384, 0.0159985821228474, 0.0329488872084766, 0.0929865876678377, 0.0069533744826912, -0.0497277197428047, -0.0095050004310905, -0.0235338441561907, -0.0452438409556634, -0.0155077226227149, -0.0144308660237584, 0.0100905373692512, -0.0305468993028625, -0.0385620964225381, 0.0735464213648811, -0.0408735234523192, -0.0144979844335466, -0.0607068366371095, 0.0302805230021476, -0.0127497654175385, 0.0699073881842196]","[0.0539598437512863, -0.008099159376626, 0.0846479981996264, 0.0160722956495822, 0.0119758407847656, 0.013210704133596, -0.0007019140208363, 0.0207897562918897, 0.1148834492816638, -0.0309106843863347, 0.0732658430797737, 0.0058600600068407, 0.0562808162738044, 0.0019451369782534, -0.0137984465816815, 0.0583788338335486, -0.0047035802349053, -0.0188845552115633, -0.0149742327474178, 0.0077616330275434, 0.007011227912212, -0.014759064258355, -0.0641909239597046, -0.0284119661609445, 0.0449950518605606, -0.0149565431248423, -0.0015183322263505, -0.032443784045831, 0.0175949684382896, -0.031796230986796, -0.0038208093103749, 0.0156183736021364, 0.0338290392844647, 0.0268021153978288, 2.854598387151985e-05, -0.0160062530087198, -0.0126924711234343, 0.0135418258582363, 0.1287897599743875, 0.0323187027708137, -0.0235119981972925, -0.0519476642638893, 0.002758686698428, 0.0201462168347125, 0.0223573814575264, -0.0189051054776143, 0.0072625082435818, -0.0314851004549333, -0.0027127111379287, -0.0215025574481488, 0.0142343209862594, 0.0037942626772236, 0.0037942626772236, 0.0169278733938577, 0.0145837204835482, 0.0672198097579982, 0.0732112178113659, -0.000807948549757, 0.0250318602764062, 0.027119971365846, 0.0207255449285867, 0.1200065449005841, 0.1200065449005841, 0.1180922845418822, 0.083226246499567, 0.0052658332841247, -0.0503427055276928, 0.0199446717318368, 0.0375690525343932, 6.40705700453682e-05, -0.0394033188778826, -0.0330589112384422, -0.0409468854161345, 0.015554590122664, -0.0261373605585186, 0.0255485613753236, -0.0168498179766226, 0.0328355565414704, -0.0028535569617942, -0.0113797025235109, 0.0153095002587888, -0.0188761481376999, -0.0075598911440525, -0.0188841300708439, 0.0188177566278847, 0.0012248123666875, 0.003176427537599, -0.0161281675134827, 0.1209743890694582, -0.0043401642063359, 0.0097401778704913, 0.0679083175158996, 0.0679083175158996, 0.0131220070461031, -0.0029134408830363, -0.0083063413477252, -0.0186656706183181, 0.0690370050055115, 0.0151549175015621, -0.072558981306358, -0.053782261866621, 0.0041501156384002, 0.080947558231726, 0.049843570846088, -0.0546104654807645, 0.0158296483416145, -0.0042805046503623, -0.0011715304609879, 0.0190275161532965, 0.0213180245903078, 0.0227205422824883, 0.0004639751344754, -0.0017628533647459, 0.0006178866978221, -0.0001833210029822, -0.0001833210029822, -0.0275455499513182, -0.0134645432885426, -0.0113247599878359, -0.0182660761076578, -0.0098114321128095, 0.0715402190523034, -0.067002146127062, -0.0071463636761954, -0.021279087818782, 0.015234736585639, 0.016760773790493, -0.0292409239439173, -0.0132502135423965, -0.0637798123267536, 0.1036597543504724, 0.0369805929162248, -0.0256988798956471, 0.0437614198279137, 0.014457126796064, 0.0050265210867704, -0.047136093255521, 0.0203661301168041, 0.095542101587212, 0.0815034448001007, -0.0634230251012619, 0.0107492418129694, -0.0338212005073042, 0.0380345864314763, -0.0285393306305465, 0.0353849912746468, -0.0208376618848156, 0.0422372147353674, 0.0596565240177696, -0.0067512771012968]",0.10748923229617992,0.13781835088435926,0.19854002813733462
